iter	Passed	Remaining
1662	61385	307740
1663	61425	307720
1664	61464	307691
1665	61505	307675
1666	61540	307628
1667	61579	307602
1668	61618	307574
1669	61650	307513
1670	61688	307484
1671	61731	307473
1672	61768	307437
1673	61809	307422
1674	61844	307375
1675	61878	307326
1676	61923	307327
1677	61960	307293
1678	61996	307249
1679	62032	307209
1680	62063	307140
1681	62102	307116
1682	62142	307093
1683	62179	307055
1684	62213	307006
1685	62250	306969
1686	62286	306927
1687	62320	306874
1688	62356	306836
1689	62396	306813
1690	62435	306785
1691	62466	306719
1692	62501	306676
1693	62544	306666
1694	62579	306622
1695	62615	306581
1696	62654	306553
1697	62693	306524
1698	62732	306498
1699	62776	306496
1700	62828	306534
1701	62869	306514
1702	62904	306469
1703	62940	306428
1704	62977	306393
1705	63015	306358
1706	63048	306302
1707	63082	306255
1708	63121	306224
1709	63155	306173
1710	63193	306141
1711	63228	306097
1712	63266	306065
1713	63301	306020
1714	63334	305964
1715	63370	305922
1716	63407	305883
1717	63443	305844
1718	63480	305808
1719	63514	305757
1720	63552	305723
1721	63592	305703
1722	63628	305658
1723	63664	305618
1724	63701	305582
1725	63742	305566
1726	63785	305556
1727	63819	305507
1728	63860	305491
1729	63903	305479
1730	63940	305446
1731	63977	305405
1732	64014	305369
1733	64049	305323
1734	64081	305263
1735	64124	305255
1736	64163	305228
1737	64198	305180
1738	64239	305167
1739	64278	305138
1740	64309	305073
1741	64348	305043
1742	64385	305007
1743	64423	304975
1744	64462	304949
1745	64495	304896
1746	64536	304877
1747	64572	304833
1748	64610	304803
1749	64644	304754
1750	64682	304720
1751	64714	304661
1752	64756	304649
1753	64794	304613
1754	64832	304582
1755	64867	304537
1756	64902	304490
1757	64941	304462
1758	64977	304423
1759	65011	304369
1760	65057	304375
1761	65094	304338
1762	65129	304294
1763	65172	304288
1764	65216	304282
1765	65256	304258
1766	65290	304207
1767	65332	304195
1768	65370	304162
1769	65405	304118
1770	65440	304071
1771	65478	304037
1772	65515	304000
1773	65554	303976
1774	65591	303940
1775	65629	303905
1776	65666	303868
1777	65705	303840
1778	65742	303806
1779	65780	303771
1780	65822	303758
1781	65859	303722
1782	65895	303680
1783	65929	303632
1784	65964	303584
1785	66001	303547
1786	66036	303502
1787	66074	303469
1788	66111	303435
1789	66143	303373
1790	66182	303345
1791	66216	303296
1792	66249	303242
1793	66286	303201
1794	66320	303150
1795	66360	303128
1796	66394	303080
1797	66433	303051
1798	66470	303017
1799	66506	302973
1800	66547	302955
1801	66582	302910
1802	66618	302868
1803	66654	302827
1804	66695	302810
1805	66734	302782
1806	66771	302745
1807	66806	302699
1808	66840	302648
1809	66878	302616
1810	66916	302585
1811	66953	302547
1812	66991	302513
1813	67029	302483
1814	67067	302450
1815	67106	302424
1816	67141	302376
1817	67176	302329
1818	67213	302293
1819	67251	302262
1820	67293	302249
1821	67329	302204
1822	67365	302167
1823	67402	302129
1824	67439	302089
1825	67480	302071
1826	67515	302028
1827	67550	301983
1828	67588	301948
1829	67624	301908
1830	67659	301861
1831	67694	301818
1832	67734	301792
1833	67769	301749
1834	67805	301708
1835	67844	301680
1836	67884	301653
1837	67921	301618
1838	67958	301579
1839	67996	301549
1840	68037	301528
1841	68068	301468
1842	68103	301421
1843	68139	301381
1844	68179	301359
1845	68213	301305
1846	68249	301264
1847	68283	301217
1848	68320	301178
1849	68357	301143
1850	68391	301091
1851	68428	301056
1852	68483	301096
1853	68524	301078
1854	68563	301051
1855	68598	301005
1856	68635	300967
1857	68676	300948
1858	68711	300904
1859	68752	300884
1860	68794	300869
1861	68831	300834
1862	68869	300798
1863	68906	300764
1864	68943	300726
1865	68981	300694
1866	69018	300656
1867	69058	300632
1868	69095	300597
1869	69130	300549
1870	69161	300489
1871	69200	300458
1872	69234	300408
1873	69270	300367
1874	69305	300322
1875	69346	300303
1876	69380	300255
1877	69422	300239
1878	69459	300201
1879	69494	300157
1880	69529	300110
1881	69567	300077
1882	69604	300042
1883	69639	299996
1884	69678	299969
1885	69714	299926
1886	69748	299878
1887	69791	299866
1888	69827	299823
1889	69865	299792
1890	69903	299760
1891	69944	299739
1892	69978	299690
1893	70018	299668
1894	70058	299641
1895	70099	299622
1896	70137	299590
1897	70175	299557
1898	70213	299526
1899	70252	299497
1900	70290	299463
1901	70327	299427
1902	70360	299375
1903	70400	299349
1904	70439	299323
1905	70480	299300
1906	70524	299295
1907	70564	299270
1908	70599	299225
1909	70636	299187
1910	70677	299170
1911	70715	299135
1912	70747	299076
1913	70788	299056
1914	70822	299008
1915	70858	298966
1916	70893	298920
1917	70928	298875
1918	70965	298839
1919	71004	298811
1920	71040	298768
1921	71079	298740
1922	71118	298710
1923	71156	298679
1924	71191	298636
1925	71225	298586
1926	71264	298558
1927	71300	298516
1928	71338	298481
1929	71374	298442
1930	71413	298412
1931	71447	298365
1932	71489	298348
1933	71529	298322
1934	71567	298292
1935	71604	298251
1936	71641	298216
1937	71679	298184
1938	71722	298171
1939	71754	298112
1940	71796	298099
1941	71848	298121
1942	71882	298071
1943	71924	298055
1944	71960	298017
1945	72000	297993
1946	72040	297969
1947	72075	297923
1948	72112	297885
1949	72152	297858
1950	72190	297826
1951	72224	297779
1952	72260	297735
1953	72296	297693
1954	72332	297654
1955	72372	297630
1956	72408	297590
1957	72447	297560
1958	72490	297546
1959	72531	297525
1960	72573	297511
1961	72614	297490
1962	72652	297457
1963	72693	297435
1964	72733	297411
1965	72771	297379
1966	72803	297320
1967	72838	297277
1968	72881	297263
1969	72924	297250
1970	72957	297198
1971	72992	297153
1972	73029	297114
1973	73069	297090
1974	73107	297058
1975	73143	297015
1976	73185	296998
1977	73223	296966
1978	73261	296932
1979	73301	296909
1980	73338	296869
1981	73376	296836
1982	73410	296790
1983	73447	296751
1984	73485	296718
1985	73526	296698
1986	73568	296679
1987	73606	296645
1988	73640	296598
1989	73675	296552
1990	73713	296518
1991	73754	296497
1992	73790	296459
1993	73833	296443
1994	73867	296395
1995	73905	296361
1996	73943	296328
1997	73984	296306
1998	74036	296333
1999	74077	296309
2000	74120	296296
2001	74154	296247
2002	74186	296191
2003	74224	296155
2004	74260	296115
2005	74299	296085
2006	74336	296048
2007	74372	296007
2008	74408	295968
2009	74444	295928
2010	74480	295886
2011	74516	295844
2012	74559	295830
2013	74593	295779
2014	74632	295752
2015	74676	295743
2016	74714	295709
2017	74756	295691
2018	74793	295654
2019	74832	295623
2020	74867	295579
2021	74901	295532
2022	74939	295498
2023	74974	295452
2024	75012	295419
2025	75045	295367
2026	75087	295349
2027	75123	295306
2028	75159	295266
2029	75191	295211
2030	75233	295193
2031	75272	295163
2032	75309	295127
2033	75347	295092
2034	75388	295072
2035	75424	295030
2036	75462	294998
2037	75497	294951
2038	75530	294900
2039	75567	294862
2040	75605	294826
2041	75640	294781
2042	75679	294752
2043	75712	294701
2044	75751	294669
2045	75793	294653
2046	75853	294705
2047	75893	294680
2048	75929	294638
2049	75964	294594
2050	76003	294564
2051	76041	294529
2052	76079	294497
2053	76115	294455
2054	76148	294403
2055	76185	294367
2056	76222	294328
2057	76257	294282
2058	76297	294258
2059	76332	294211
2060	76365	294159
2061	76398	294107
2062	76433	294063
2063	76469	294023
2064	76506	293984
2065	76546	293958
2066	76583	293921
2067	76623	293897
2068	76658	293850
2069	76697	293823
2070	76734	293782
2071	76772	293750
2072	76809	293714
2073	76849	293689
2074	76887	293652
2075	76919	293599
2076	76956	293561
2077	76991	293514
2078	77033	293497
2079	77073	293471
2080	77111	293439
2081	77147	293399
2082	77185	293365
2083	77222	293327
2084	77264	293309
2085	77308	293296
2086	77345	293262
2087	77382	293223
2088	77419	293187
2089	77455	293145
2090	77489	293096
2091	77530	293074
2092	77565	293029
2093	77602	292992
2094	77640	292958
2095	77679	292928
2096	77721	292910
2097	77771	292921
2098	77811	292896
2099	77852	292874
2100	77887	292828
2101	77921	292781
2102	77961	292755
2103	77994	292701
2104	78030	292661
2105	78066	292619
2106	78110	292608
2107	78150	292581
2108	78185	292538
2109	78220	292491
2110	78257	292457
2111	78292	292410
2112	78329	292371
2113	78364	292326
2114	78405	292304
2115	78438	292253
2116	78474	292211
2117	78512	292178
2118	78549	292143
2119	78585	292101
2120	78620	292056
2121	78655	292010
2122	78694	291980
2123	78729	291935
2124	78765	291894
2125	78802	291859
2126	78842	291831
2127	78876	291782
2128	78913	291747
2129	78948	291702
2130	78992	291691
2131	79036	291678
2132	79073	291640
2133	79112	291609
2134	79149	291572
2135	79182	291522
2136	79214	291468
2137	79248	291418
2138	79282	291368
2139	79315	291316
2140	79352	291279
2141	79385	291227
2142	79424	291199
2143	79466	291180
2144	79502	291137
2145	79544	291119
2146	79582	291086
2147	79621	291057
2148	79657	291014
2149	79691	290968
2150	79728	290930
2151	79766	290895
2152	79808	290878
2153	79839	290816
2154	79877	290782
2155	79915	290750
2156	79950	290705
2157	79980	290643
2158	80018	290608
2159	80054	290568
2160	80093	290537
2161	80132	290507
2162	80174	290487
2163	80206	290433
2164	80242	290393
2165	80281	290361
2166	80319	290329
2167	80357	290296
2168	80394	290259
2169	80435	290233
2170	80474	290205
2171	80512	290169
2172	80551	290139
2173	80589	290105
2174	80623	290059
2175	80661	290025
2176	80695	289976
2177	80727	289922
2178	80767	289896
2179	80802	289849
2180	80839	289814
2181	80880	289790
2182	80919	289762
2183	80958	289731
2184	80997	289700
2185	81041	289687
2186	81077	289647
2187	81115	289614
2188	81150	289567
2189	81191	289546
2190	81236	289537
2191	81282	289532
2192	81319	289494
2193	81357	289460
2194	81395	289426
2195	81439	289414
2196	81472	289362
2197	81513	289338
2198	81549	289299
2199	81588	289268
2200	81619	289209
2201	81666	289207
2202	81700	289159
2203	81739	289130
2204	81777	289095
2205	81810	289042
2206	81848	289009
2207	81890	288991
2208	81928	288956
2209	81967	288927
2210	82001	288879
2211	82037	288835
2212	82071	288789
2213	82116	288779
2214	82151	288734
2215	82191	288709
2216	82231	288683
2217	82269	288649
2218	82309	288620
2219	82346	288584
2220	82383	288546
2221	82422	288515
2222	82461	288485
2223	82503	288463
2224	82533	288404
2225	82571	288367
2226	82608	288332
2227	82642	288282
2228	82679	288247
2229	82714	288202
2230	82749	288158
2231	82783	288111
2232	82831	288109
2233	82868	288073
2234	82906	288041
2235	82941	287995
2236	82979	287962
2237	83020	287937
2238	83055	287893
2239	83092	287856
2240	83125	287804
2241	83168	287786
2242	83200	287733
2243	83234	287684
2244	83270	287644
2245	83304	287598
2246	83341	287559
2247	83378	287520
2248	83416	287488
2249	83452	287447
2250	83490	287414
2251	83529	287381
2252	83567	287347
2253	83607	287320
2254	83643	287279
2255	83681	287246
2256	83715	287200
2257	83750	287154
2258	83785	287109
2259	83821	287069
2260	83857	287027
2261	83893	286987
2262	83929	286947
2263	83967	286912
2264	84000	286863
2265	84038	286827
2266	84076	286796
2267	84113	286758
2268	84152	286727
2269	84195	286710
2270	84231	286670
2271	84270	286639
2272	84315	286627
2273	84354	286597
2274	84393	286567
2275	84429	286526
2276	84471	286504
2277	84509	286470
2278	84543	286424
2279	84584	286398
2280	84623	286368
2281	84659	286328
2282	84697	286294
2283	84738	286270
2284	84783	286261
2285	84836	286276
2286	84874	286243
2287	84910	286200
2288	84947	286165
2289	84981	286115
2290	85016	286072
2291	85054	286037
2292	85091	286002
2293	85130	285969
2294	85164	285923
2295	85206	285900
2296	85245	285869
2297	85277	285818
2298	85312	285772
2299	85353	285748
2300	85388	285704
2301	85422	285656
2302	85462	285628
2303	85498	285587
2304	85536	285556
2305	85576	285525
2306	85613	285490
2307	85648	285446
2308	85682	285399
2309	85714	285343
2310	85754	285316
2311	85794	285290
2312	85830	285247
2313	85861	285189
2314	85902	285165
2315	85942	285139
2316	85979	285102
2317	86018	285072
2318	86058	285042
2319	86091	284993
2320	86126	284949
2321	86165	284916
2322	86207	284895
2323	86243	284855
2324	86282	284823
2325	86313	284766
2326	86351	284732
2327	86382	284677
2328	86418	284637
2329	86455	284597
2330	86490	284553
2331	86523	284505
2332	86564	284479
2333	86601	284441
2334	86636	284397
2335	86674	284365
2336	86711	284325
2337	86746	284281
2338	86782	284242
2339	86824	284220
2340	86863	284189
2341	86900	284151
2342	86937	284114
2343	86973	284074
2344	87009	284033
2345	87046	283996
2346	87082	283955
2347	87117	283910
2348	87153	283871
2349	87193	283841
2350	87226	283792
2351	87263	283753
2352	87297	283707
2353	87333	283666
2354	87370	283628
2355	87404	283583
2356	87441	283545
2357	87475	283498
2358	87509	283450
2359	87551	283430
2360	87586	283386
2361	87622	283345
2362	87662	283316
2363	87696	283269
2364	87733	283234
2365	87776	283214
2366	87811	283170
2367	87850	283139
2368	87887	283103
2369	87928	283077
2370	87965	283040
2371	88000	282996
2372	88038	282961
2373	88072	282915
2374	88115	282897
2375	88153	282861
2376	88186	282813
2377	88225	282780
2378	88264	282751
2379	88300	282709
2380	88330	282650
2381	88370	282623
2382	88408	282589
2383	88444	282547
2384	88498	282564
2385	88543	282551
2386	88582	282521
2387	88622	282492
2388	88659	282455
2389	88696	282418
2390	88733	282382
2391	88767	282333
2392	88805	282298
2393	88837	282247
2394	88872	282203
2395	88905	282152
2396	88944	282120
2397	88977	282071
2398	89012	282027
2399	89054	282005
2400	89089	281961
2401	89124	281919
2402	89159	281875
2403	89203	281858
2404	89242	281827
2405	89278	281789
2406	89314	281745
2407	89353	281715
2408	89390	281677
2409	89424	281630
2410	89460	281589
2411	89497	281552
2412	89533	281513
2413	89572	281480
2414	89612	281455
2415	89649	281415
2416	89682	281366
2417	89719	281328
2418	89761	281308
2419	89797	281265
2420	89835	281232
2421	89877	281211
2422	89914	281173
2423	89958	281157
2424	89994	281116
2425	90028	281069
2426	90067	281039
2427	90107	281010
2428	90147	280984
2429	90187	280955
2430	90226	280923
2431	90265	280892
2432	90303	280857
2433	90345	280836
2434	90388	280816
2435	90429	280790
2436	90468	280760
2437	90502	280715
2438	90542	280684
2439	90575	280635
2440	90608	280584
2441	90643	280543
2442	90680	280503
2443	90714	280458
2444	90751	280419
2445	90787	280379
2446	90827	280352
2447	90864	280313
2448	90900	280273
2449	90939	280242
2450	90980	280218
2451	91018	280183
2452	91055	280144
2453	91090	280100
2454	91127	280065
2455	91160	280014
2456	91196	279973
2457	91235	279943
2458	91272	279905
2459	91310	279871
2460	91345	279827
2461	91380	279783
2462	91421	279756
2463	91459	279722
2464	91496	279685
2465	91530	279640
2466	91567	279601
2467	91602	279557
2468	91642	279530
2469	91677	279486
2470	91716	279454
2471	91749	279406
2472	91793	279389
2473	91831	279355
2474	91868	279317
2475	91920	279325
2476	91966	279315
2477	92006	279286
2478	92044	279253
2479	92078	279204
2480	92115	279168
2481	92152	279131
2482	92190	279095
2483	92229	279065
2484	92264	279020
2485	92298	278973
2486	92336	278938
2487	92372	278900
2488	92412	278871
2489	92453	278844
2490	92485	278794
2491	92526	278766
2492	92564	278732
2493	92601	278696
2494	92641	278666
2495	92677	278625
2496	92712	278582
2497	92750	278547
2498	92788	278515
2499	92829	278489
2500	92867	278455
2501	92907	278425
2502	92947	278395
2503	92988	278370
2504	93026	278336
2505	93060	278290
2506	93100	278261
2507	93135	278217
2508	93174	278187
2509	93209	278143
2510	93239	278085
2511	93276	278045
2512	93312	278005
2513	93352	277978
2514	93389	277941
2515	93426	277901
2516	93462	277863
2517	93501	277830
2518	93539	277797
2519	93575	277755
2520	93607	277703
2521	93649	277681
2522	93687	277645
2523	93721	277598
2524	93760	277568
2525	93800	277539
2526	93835	277497
2527	93871	277456
2528	93909	277419
2529	93945	277380
2530	93984	277350
2531	94024	277320
2532	94059	277278
2533	94096	277237
2534	94139	277218
2535	94177	277183
2536	94217	277155
2537	94256	277123
2538	94293	277087
2539	94331	277053
2540	94373	277029
2541	94409	276989
2542	94448	276956
2543	94489	276931
2544	94525	276890
2545	94563	276856
2546	94601	276820
2547	94640	276789
2548	94674	276744
2549	94714	276715
2550	94752	276679
2551	94785	276631
2552	94819	276585
2553	94852	276536
2554	94893	276509
2555	94929	276468
2556	94966	276431
2557	95007	276405
2558	95048	276380
2559	95084	276339
2560	95121	276301
2561	95158	276265
2562	95196	276230
2563	95234	276195
2564	95275	276168
2565	95314	276137
2566	95351	276098
2567	95395	276083
2568	95444	276078
2569	95486	276055
2570	95523	276019
2571	95561	275984
2572	95598	275946
2573	95635	275909
2574	95673	275873
2575	95708	275830
2576	95746	275796
2577	95788	275773
