iter	RMSE
7485	3.689455516e-05
7486	3.689424963e-05
7487	3.68940206e-05
7488	3.689371224e-05
7489	3.689352594e-05
7490	3.689314468e-05
7491	3.689275377e-05
7492	3.689224011e-05
7493	3.689184407e-05
7494	3.689140931e-05
7495	3.689097342e-05
7496	3.689054953e-05
7497	3.689009141e-05
7498	3.688954297e-05
7499	3.68887953e-05
7500	3.688835263e-05
7501	3.688799926e-05
7502	3.688746817e-05
7503	3.68869305e-05
7504	3.688644743e-05
7505	3.688558324e-05
7506	3.688531076e-05
7507	3.688483554e-05
7508	3.688455201e-05
7509	3.688388557e-05
7510	3.68835647e-05
7511	3.688305361e-05
7512	3.688277282e-05
7513	3.688251711e-05
7514	3.688224619e-05
7515	3.688191257e-05
7516	3.688130108e-05
7517	3.68808483e-05
7518	3.688000591e-05
7519	3.687969925e-05
7520	3.687918758e-05
7521	3.68788303e-05
7522	3.687852877e-05
7523	3.687801673e-05
7524	3.687754812e-05
7525	3.687710477e-05
7526	3.687650313e-05
7527	3.687580679e-05
7528	3.687556809e-05
7529	3.687528283e-05
7530	3.687498305e-05
7531	3.687468117e-05
7532	3.687423428e-05
7533	3.68735398e-05
7534	3.687309393e-05
7535	3.687277376e-05
7536	3.687233302e-05
7537	3.687192128e-05
7538	3.687126742e-05
7539	3.687086278e-05
7540	3.687040749e-05
7541	3.686990354e-05
7542	3.686916396e-05
7543	3.68689372e-05
7544	3.686843275e-05
7545	3.686799146e-05
7546	3.686748332e-05
7547	3.686709637e-05
7548	3.686668026e-05
7549	3.686620504e-05
7550	3.686576816e-05
7551	3.68655251e-05
7552	3.68649615e-05
7553	3.686469081e-05
7554	3.686439631e-05
7555	3.686395712e-05
7556	3.686356683e-05
7557	3.686297197e-05
7558	3.686207903e-05
7559	3.686174616e-05
7560	3.68612933e-05
7561	3.686097964e-05
7562	3.686035789e-05
7563	3.6859757e-05
7564	3.685951073e-05
7565	3.685926275e-05
7566	3.685885155e-05
7567	3.685847414e-05
7568	3.685805561e-05
7569	3.685774472e-05
7570	3.685738002e-05
7571	3.685701214e-05
7572	3.685672972e-05
7573	3.685637849e-05
7574	3.685554707e-05
7575	3.68551505e-05
7576	3.685479115e-05
7577	3.685437622e-05
7578	3.685382348e-05
7579	3.685344715e-05
7580	3.685284786e-05
7581	3.685248312e-05
7582	3.685188099e-05
7583	3.685159991e-05
7584	3.685093778e-05
7585	3.685054822e-05
7586	3.685020318e-05
7587	3.684986363e-05
7588	3.684823302e-05
7589	3.684779199e-05
7590	3.68473618e-05
7591	3.684669659e-05
7592	3.684631097e-05
7593	3.684572141e-05
7594	3.684532738e-05
7595	3.684486283e-05
7596	3.684453229e-05
7597	3.68441999e-05
7598	3.684361216e-05
7599	3.684315267e-05
7600	3.684291889e-05
7601	3.684251987e-05
7602	3.684183819e-05
7603	3.684142055e-05
7604	3.684098647e-05
7605	3.684065029e-05
7606	3.684028264e-05
7607	3.683997008e-05
7608	3.683966485e-05
7609	3.6839368e-05
7610	3.683840205e-05
7611	3.683772968e-05
7612	3.683750353e-05
7613	3.683718349e-05
7614	3.683691439e-05
7615	3.683621759e-05
7616	3.683581593e-05
7617	3.683534634e-05
7618	3.683507677e-05
7619	3.683439102e-05
7620	3.683381891e-05
7621	3.683345799e-05
7622	3.683322929e-05
7623	3.683297426e-05
7624	3.683268851e-05
7625	3.68323538e-05
7626	3.683202693e-05
7627	3.683148673e-05
7628	3.683048496e-05
7629	3.683005537e-05
7630	3.682965783e-05
7631	3.682925612e-05
7632	3.682890186e-05
7633	3.682835369e-05
7634	3.682693019e-05
7635	3.682650622e-05
7636	3.682616825e-05
7637	3.682573226e-05
7638	3.68253079e-05
7639	3.682495188e-05
7640	3.682376556e-05
7641	3.682334401e-05
7642	3.682298001e-05
7643	3.682268885e-05
7644	3.682222246e-05
7645	3.682164654e-05
7646	3.682101525e-05
7647	3.682077805e-05
7648	3.682045566e-05
7649	3.682012974e-05
7650	3.681959233e-05
7651	3.681906574e-05
7652	3.681865552e-05
7653	3.681793783e-05
7654	3.68173904e-05
7655	3.681701187e-05
7656	3.681655802e-05
7657	3.681621953e-05
7658	3.681583894e-05
7659	3.681531213e-05
7660	3.681494272e-05
7661	3.681464141e-05
7662	3.681414984e-05
7663	3.681379354e-05
7664	3.681325058e-05
7665	3.681292666e-05
7666	3.68125331e-05
7667	3.681210367e-05
7668	3.681175678e-05
7669	3.681129746e-05
7670	3.681088212e-05
7671	3.681050592e-05
7672	3.681016079e-05
7673	3.680957158e-05
7674	3.680902798e-05
7675	3.68085908e-05
7676	3.680815422e-05
7677	3.680783313e-05
7678	3.680742061e-05
7679	3.68065462e-05
7680	3.680620162e-05
7681	3.680581171e-05
7682	3.680544141e-05
7683	3.680497608e-05
7684	3.680435716e-05
7685	3.680379893e-05
7686	3.680334146e-05
7687	3.68029145e-05
7688	3.680225351e-05
7689	3.68018195e-05
7690	3.68001473e-05
7691	3.679954323e-05
7692	3.679923985e-05
7693	3.679873142e-05
7694	3.679830395e-05
7695	3.679776973e-05
7696	3.679733027e-05
7697	3.679695487e-05
7698	3.679644839e-05
7699	3.679569822e-05
7700	3.679527846e-05
7701	3.679488914e-05
7702	3.679448767e-05
7703	3.679417435e-05
7704	3.67935062e-05
7705	3.67930364e-05
7706	3.679258793e-05
7707	3.67920752e-05
7708	3.679164363e-05
7709	3.679106534e-05
7710	3.679073605e-05
7711	3.679013075e-05
7712	3.678927465e-05
7713	3.678896517e-05
7714	3.678867658e-05
7715	3.678811e-05
7716	3.678757807e-05
7717	3.678707898e-05
7718	3.678628246e-05
7719	3.678586175e-05
7720	3.678529917e-05
7721	3.678469519e-05
7722	3.678438105e-05
7723	3.678396287e-05
7724	3.678353188e-05
7725	3.678299132e-05
7726	3.678218777e-05
7727	3.678154598e-05
7728	3.678105567e-05
7729	3.678072849e-05
7730	3.678017988e-05
7731	3.677985694e-05
7732	3.677934667e-05
7733	3.677905165e-05
7734	3.67785919e-05
7735	3.677839782e-05
7736	3.677802653e-05
7737	3.677738045e-05
7738	3.677701605e-05
7739	3.677666499e-05
7740	3.677624323e-05
7741	3.677569339e-05
7742	3.677528704e-05
7743	3.677484226e-05
7744	3.67744135e-05
7745	3.677397154e-05
7746	3.677364197e-05
7747	3.677340758e-05
7748	3.677298617e-05
7749	3.677200471e-05
7750	3.677172504e-05
7751	3.677132745e-05
7752	3.67706602e-05
7753	3.677036011e-05
7754	3.67699527e-05
7755	3.676907282e-05
7756	3.676883618e-05
7757	3.67682305e-05
7758	3.676789584e-05
7759	3.676754231e-05
7760	3.676697536e-05
7761	3.676664043e-05
7762	3.676633648e-05
7763	3.676625553e-05
7764	3.676580719e-05
7765	3.67653593e-05
7766	3.676469796e-05
7767	3.676417705e-05
7768	3.676367557e-05
7769	3.67632184e-05
7770	3.676308626e-05
7771	3.676254692e-05
7772	3.676204386e-05
7773	3.676168232e-05
7774	3.67613364e-05
7775	3.676100819e-05
7776	3.676046232e-05
7777	3.676000104e-05
7778	3.675982993e-05
7779	3.67593972e-05
7780	3.675908305e-05
7781	3.675868326e-05
7782	3.675812934e-05
7783	3.675761538e-05
7784	3.675708916e-05
7785	3.675662129e-05
7786	3.675607504e-05
7787	3.675561853e-05
7788	3.675525362e-05
7789	3.675483245e-05
7790	3.675448491e-05
7791	3.675419344e-05
7792	3.675379449e-05
7793	3.675329509e-05
7794	3.675286475e-05
7795	3.675256806e-05
7796	3.675243251e-05
7797	3.67516799e-05
7798	3.67512334e-05
7799	3.675075227e-05
7800	3.675029083e-05
7801	3.674989405e-05
7802	3.674957074e-05
7803	3.674895599e-05
7804	3.674853119e-05
7805	3.674814017e-05
7806	3.674768372e-05
7807	3.674706949e-05
7808	3.674669296e-05
7809	3.674631596e-05
7810	3.674597882e-05
7811	3.674544432e-05
7812	3.674516547e-05
7813	3.674469884e-05
7814	3.674451866e-05
7815	3.674403513e-05
7816	3.674374675e-05
7817	3.674341105e-05
7818	3.674270953e-05
7819	3.674221001e-05
7820	3.674186573e-05
7821	3.674136989e-05
7822	3.674067131e-05
7823	3.674040573e-05
7824	3.673983975e-05
7825	3.673932217e-05
7826	3.673889889e-05
7827	3.673850329e-05
7828	3.6737909e-05
7829	3.673747775e-05
7830	3.673705886e-05
7831	3.673665612e-05
7832	3.673639306e-05
7833	3.673601151e-05
7834	3.673502411e-05
7835	3.673469304e-05
7836	3.673436121e-05
7837	3.673395711e-05
7838	3.673374089e-05
7839	3.673340082e-05
7840	3.673294953e-05
7841	3.673266361e-05
7842	3.673199891e-05
7843	3.673161455e-05
7844	3.673111572e-05
7845	3.673071624e-05
7846	3.672996048e-05
7847	3.672971138e-05
7848	3.672929923e-05
7849	3.672891683e-05
7850	3.672850418e-05
7851	3.672795877e-05
7852	3.67274662e-05
7853	3.672694933e-05
7854	3.672651942e-05
7855	3.67261462e-05
7856	3.672513415e-05
7857	3.67248432e-05
7858	3.672434001e-05
7859	3.672394447e-05
7860	3.672372091e-05
7861	3.672343573e-05
7862	3.672309498e-05
7863	3.672256947e-05
7864	3.672191166e-05
7865	3.67214155e-05
7866	3.672087258e-05
7867	3.672029874e-05
7868	3.671801154e-05
7869	3.671763616e-05
7870	3.671715993e-05
7871	3.671661621e-05
7872	3.671617762e-05
7873	3.67157116e-05
7874	3.671531616e-05
7875	3.671503732e-05
7876	3.671470416e-05
7877	3.671439175e-05
7878	3.671410269e-05
7879	3.671370205e-05
7880	3.671332406e-05
7881	3.67127487e-05
7882	3.671240759e-05
7883	3.671199602e-05
7884	3.671180213e-05
7885	3.671142094e-05
7886	3.671094239e-05
7887	3.671070609e-05
7888	3.671038995e-05
7889	3.671002284e-05
7890	3.670942025e-05
7891	3.670871087e-05
7892	3.670801081e-05
7893	3.670743968e-05
7894	3.670726158e-05
7895	3.670697221e-05
7896	3.670660335e-05
7897	3.670638412e-05
7898	3.670604957e-05
7899	3.670571727e-05
7900	3.670513452e-05
7901	3.670479257e-05
7902	3.670421972e-05
7903	3.670326935e-05
7904	3.670283864e-05
7905	3.670225254e-05
7906	3.67017654e-05
7907	3.670127939e-05
7908	3.670112363e-05
7909	3.670076929e-05
7910	3.670052716e-05
7911	3.66999818e-05
7912	3.669942812e-05
7913	3.669910791e-05
7914	3.669886849e-05
7915	3.669852729e-05
7916	3.669807351e-05
7917	3.669761977e-05
7918	3.669722395e-05
7919	3.669693137e-05
7920	3.66966431e-05
7921	3.669617278e-05
7922	3.669582027e-05
7923	3.669532313e-05
7924	3.669480997e-05
7925	3.66942071e-05
7926	3.669384736e-05
7927	3.669345152e-05
7928	3.669314843e-05
7929	3.669268446e-05
7930	3.669195349e-05
7931	3.669144275e-05
7932	3.669112826e-05
7933	3.669076804e-05
7934	3.669029996e-05
7935	3.668992712e-05
7936	3.668976498e-05
7937	3.66891994e-05
7938	3.6688928e-05
7939	3.668847125e-05
7940	3.668786283e-05
7941	3.668738161e-05
7942	3.668630456e-05
7943	3.668591001e-05
7944	3.668557968e-05
7945	3.668531631e-05
7946	3.668496785e-05
7947	3.668444169e-05
7948	3.668399774e-05
7949	3.668350159e-05
7950	3.668318949e-05
7951	3.668284722e-05
7952	3.668265455e-05
7953	3.6682303e-05
7954	3.668178174e-05
7955	3.668125037e-05
7956	3.668083397e-05
7957	3.66804263e-05
7958	3.668001103e-05
7959	3.667968964e-05
7960	3.667926414e-05
7961	3.667876712e-05
7962	3.667834386e-05
7963	3.667787872e-05
7964	3.667750151e-05
7965	3.667728655e-05
7966	3.667687068e-05
7967	3.667637837e-05
7968	3.667603902e-05
7969	3.667565564e-05
7970	3.667500712e-05
7971	3.667458447e-05
7972	3.667424787e-05
7973	3.667387815e-05
7974	3.667362718e-05
7975	3.667328405e-05
7976	3.66730096e-05
7977	3.667250551e-05
7978	3.667202684e-05
7979	3.667115748e-05
7980	3.667092745e-05
7981	3.667049233e-05
7982	3.667004496e-05
7983	3.666952957e-05
7984	3.666931829e-05
7985	3.666895531e-05
7986	3.66685745e-05
7987	3.666817029e-05
7988	3.666790976e-05
7989	3.666729495e-05
7990	3.666681822e-05
7991	3.666634242e-05
7992	3.666610681e-05
7993	3.66655049e-05
7994	3.666512269e-05
7995	3.666470862e-05
7996	3.666439788e-05
7997	3.666404513e-05
7998	3.666372273e-05
7999	3.666325345e-05
8000	3.666278865e-05
8001	3.666244116e-05
8002	3.666213536e-05
8003	3.666145018e-05
8004	3.666110162e-05
8005	3.666096676e-05
8006	3.666063268e-05
8007	3.666029674e-05
8008	3.665994745e-05
8009	3.665964691e-05
8010	3.665933553e-05
8011	3.665887591e-05
8012	3.66584104e-05
8013	3.665816334e-05
8014	3.665763561e-05
8015	3.665709367e-05
8016	3.665666443e-05
8017	3.665616665e-05
8018	3.66555727e-05
8019	3.66552224e-05
8020	3.665491301e-05
8021	3.665452184e-05
8022	3.665434912e-05
8023	3.665381904e-05
8024	3.665355631e-05
8025	3.665312443e-05
8026	3.66525385e-05
8027	3.665215713e-05
8028	3.665171661e-05
8029	3.665134591e-05
8030	3.66509128e-05
8031	3.665015722e-05
8032	3.664971066e-05
8033	3.664918682e-05
8034	3.664874305e-05
8035	3.66484422e-05
8036	3.664804075e-05
8037	3.664759181e-05
8038	3.664709111e-05
8039	3.66466579e-05
8040	3.664627171e-05
8041	3.664586665e-05
8042	3.66453385e-05
8043	3.664483489e-05
8044	3.664456651e-05
8045	3.664416183e-05
8046	3.664379506e-05
8047	3.664333765e-05
8048	3.664271873e-05
8049	3.664237835e-05
8050	3.664185424e-05
8051	3.664162926e-05
8052	3.664107373e-05
8053	3.664043776e-05
8054	3.664012453e-05
8055	3.663907041e-05
8056	3.663866947e-05
8057	3.663815598e-05
8058	3.663777509e-05
8059	3.663750079e-05
8060	3.663714827e-05
8061	3.663643174e-05
8062	3.663571481e-05
8063	3.663540692e-05
8064	3.663505399e-05
8065	3.663453854e-05
8066	3.663411652e-05
8067	3.66337607e-05
8068	3.663337862e-05
8069	3.663295633e-05
8070	3.663254675e-05
8071	3.663227651e-05
8072	3.663198192e-05
8073	3.66315798e-05
8074	3.663130587e-05
8075	3.663078511e-05
8076	3.66304186e-05
8077	3.662975132e-05
8078	3.662928597e-05
8079	3.662907586e-05
8080	3.662880774e-05
8081	3.662851905e-05
8082	3.662789392e-05
8083	3.662760412e-05
8084	3.662701246e-05
8085	3.662661437e-05
8086	3.662627876e-05
8087	3.662573134e-05
8088	3.662537812e-05
8089	3.66247923e-05
8090	3.662431188e-05
8091	3.662388137e-05
8092	3.662343263e-05
8093	3.662302915e-05
8094	3.66226127e-05
8095	3.662190417e-05
8096	3.662161827e-05
8097	3.662097126e-05
8098	3.66204467e-05
8099	3.661999317e-05
8100	3.661955007e-05
8101	3.661898634e-05
8102	3.661851753e-05
8103	3.661819557e-05
8104	3.661791937e-05
8105	3.661751352e-05
8106	3.661703104e-05
8107	3.66165243e-05
8108	3.661615451e-05
8109	3.661564193e-05
8110	3.661459691e-05
8111	3.661419824e-05
8112	3.661361607e-05
8113	3.661313443e-05
8114	3.661271927e-05
8115	3.661238322e-05
8116	3.661196964e-05
8117	3.661173737e-05
8118	3.661151425e-05
8119	3.661119013e-05
8120	3.661068544e-05
8121	3.661009263e-05
8122	3.660965069e-05
8123	3.66088656e-05
8124	3.660829241e-05
8125	3.660792163e-05
8126	3.660735142e-05
8127	3.660710072e-05
8128	3.660623991e-05
8129	3.660567907e-05
8130	3.660527033e-05
8131	3.660472256e-05
8132	3.660439247e-05
8133	3.66036942e-05
8134	3.660337771e-05
8135	3.660311661e-05
8136	3.660287772e-05
8137	3.660252014e-05
8138	3.660197446e-05
8139	3.660160191e-05
8140	3.660103678e-05
8141	3.660029555e-05
8142	3.659998143e-05
8143	3.659947797e-05
8144	3.659905939e-05
8145	3.65988419e-05
8146	3.659836338e-05
8147	3.659802054e-05
8148	3.659764516e-05
8149	3.6597309e-05
8150	3.659679749e-05
8151	3.659643381e-05
8152	3.659618608e-05
8153	3.659575622e-05
8154	3.659530032e-05
8155	3.659485185e-05
8156	3.659429907e-05
8157	3.65940447e-05
8158	3.659374111e-05
8159	3.659339987e-05
8160	3.659264232e-05
8161	3.659223899e-05
8162	3.659170912e-05
8163	3.659123619e-05
8164	3.659079347e-05
8165	3.659047433e-05
8166	3.659016957e-05
8167	3.658962017e-05
8168	3.658929479e-05
8169	3.658890444e-05
8170	3.658823554e-05
8171	3.658779565e-05
8172	3.658731561e-05
8173	3.658691389e-05
8174	3.658631038e-05
8175	3.658594423e-05
8176	3.658561325e-05
8177	3.65852084e-05
8178	3.658473956e-05
8179	3.658443389e-05
8180	3.658415104e-05
8181	3.658358757e-05
8182	3.658314395e-05
8183	3.658296117e-05
8184	3.658258741e-05
8185	3.658185374e-05
8186	3.658105376e-05
8187	3.658057999e-05
8188	3.658032048e-05
8189	3.658010584e-05
8190	3.657966593e-05
8191	3.657934453e-05
8192	3.657886981e-05
8193	3.657836575e-05
8194	3.657782383e-05
8195	3.657753191e-05
8196	3.657733884e-05
8197	3.657694363e-05
8198	3.657667602e-05
8199	3.657628483e-05
8200	3.657581818e-05
8201	3.657576207e-05
8202	3.657542131e-05
8203	3.657512088e-05
8204	3.657435808e-05
8205	3.657386194e-05
8206	3.657358886e-05
8207	3.657290633e-05
8208	3.657262079e-05
8209	3.657202569e-05
8210	3.657156672e-05
8211	3.657131649e-05
8212	3.65710251e-05
8213	3.65708024e-05
8214	3.65704586e-05
8215	3.65696588e-05
8216	3.656919166e-05
8217	3.656810328e-05
8218	3.656786577e-05
8219	3.656741848e-05
8220	3.656715196e-05
8221	3.656667315e-05
8222	3.656639095e-05
8223	3.656609578e-05
8224	3.656573192e-05
8225	3.656532269e-05
8226	3.65648953e-05
8227	3.656416135e-05
8228	3.656369354e-05
8229	3.656324395e-05
8230	3.656295371e-05
8231	3.656225309e-05
8232	3.656150351e-05
8233	3.656105383e-05
8234	3.656054922e-05
8235	3.656014854e-05
8236	3.655977028e-05
8237	3.655941651e-05
8238	3.655890101e-05
8239	3.655854062e-05
8240	3.655808026e-05
8241	3.655777208e-05
8242	3.655748228e-05
8243	3.655718257e-05
8244	3.655696961e-05
8245	3.655672429e-05
8246	3.655637965e-05
8247	3.65558622e-05
8248	3.655544704e-05
8249	3.655486576e-05
8250	3.655462393e-05
8251	3.65541519e-05
8252	3.655379075e-05
8253	3.655332602e-05
8254	3.655295068e-05
8255	3.655266346e-05
8256	3.655220913e-05
8257	3.65517955e-05
8258	3.655122105e-05
8259	3.655079498e-05
8260	3.655045308e-05
8261	3.654988961e-05
8262	3.654950451e-05
8263	3.654924576e-05
8264	3.654881803e-05
8265	3.654851074e-05
8266	3.654806434e-05
8267	3.654777679e-05
8268	3.654737522e-05
8269	3.654705783e-05
8270	3.654655814e-05
8271	3.654605263e-05
8272	3.654551129e-05
8273	3.65449197e-05
8274	3.654457113e-05
8275	3.654414729e-05
8276	3.654384267e-05
8277	3.654343828e-05
8278	3.654326257e-05
8279	3.654267533e-05
8280	3.654236467e-05
8281	3.654204151e-05
8282	3.654155311e-05
8283	3.654101586e-05
8284	3.654074887e-05
8285	3.65404659e-05
8286	3.653981195e-05
8287	3.653912946e-05
8288	3.65387546e-05
8289	3.653827639e-05
8290	3.653787033e-05
8291	3.653732687e-05
8292	3.653706217e-05
8293	3.653679322e-05
8294	3.653630914e-05
8295	3.653611265e-05
8296	3.653566873e-05
8297	3.65352446e-05
8298	3.653494221e-05
8299	3.653431734e-05
8300	3.65334033e-05
8301	3.653315305e-05
8302	3.653276989e-05
8303	3.653226077e-05
8304	3.65319384e-05
8305	3.653154254e-05
8306	3.653093403e-05
8307	3.653063076e-05
8308	3.653034948e-05
8309	3.652896629e-05
8310	3.652841128e-05
8311	3.652780549e-05
8312	3.652743518e-05
8313	3.652718481e-05
8314	3.652681832e-05
8315	3.652622197e-05
8316	3.652581439e-05
8317	3.652554541e-05
8318	3.652502132e-05
8319	3.652460447e-05
8320	3.652421421e-05
8321	3.652404308e-05
8322	3.652349127e-05
8323	3.652306688e-05
8324	3.652252767e-05
8325	3.652224792e-05
8326	3.652195686e-05
8327	3.652160615e-05
8328	3.652113862e-05
8329	3.652074507e-05
8330	3.652048913e-05
8331	3.652013715e-05
8332	3.651970307e-05
8333	3.65192148e-05
8334	3.65187349e-05
8335	3.651806532e-05
8336	3.651749061e-05
8337	3.651676591e-05
8338	3.651630669e-05
8339	3.651590592e-05
8340	3.651567703e-05
8341	3.651511088e-05
8342	3.651474361e-05
8343	3.651442955e-05
8344	3.651302707e-05
8345	3.6512629e-05
8346	3.651228323e-05
8347	3.651188988e-05
8348	3.651135065e-05
8349	3.651099339e-05
8350	3.65103614e-05
8351	3.65099413e-05
8352	3.65094901e-05
8353	3.650908669e-05
8354	3.650853864e-05
8355	3.650802484e-05
8356	3.650767512e-05
8357	3.650744821e-05
8358	3.6506972e-05
8359	3.650656445e-05
8360	3.650616946e-05
8361	3.650588213e-05
8362	3.650551996e-05
8363	3.650519427e-05
8364	3.650474496e-05
8365	3.650390118e-05
8366	3.65037082e-05
8367	3.650361203e-05
8368	3.650316546e-05
8369	3.650275895e-05
8370	3.650235812e-05
8371	3.650215773e-05
8372	3.650146803e-05
8373	3.650094741e-05
8374	3.650066031e-05
8375	3.650029329e-05
8376	3.649994605e-05
8377	3.64995044e-05
8378	3.649883219e-05
8379	3.649752846e-05
8380	3.649714822e-05
8381	3.649676935e-05
8382	3.649652725e-05
8383	3.649593821e-05
8384	3.649560161e-05
8385	3.649499594e-05
8386	3.649422861e-05
8387	3.649375298e-05
8388	3.649338076e-05
8389	3.6493048e-05
8390	3.649263744e-05
8391	3.649207966e-05
8392	3.649178215e-05
8393	3.649115696e-05
8394	3.649062447e-05
8395	3.649016526e-05
8396	3.648958996e-05
8397	3.64892149e-05
8398	3.648868798e-05
8399	3.648819065e-05
8400	3.648743121e-05
8401	3.648687401e-05
8402	3.648661796e-05
8403	3.64860097e-05
8404	3.648553443e-05
8405	3.648499976e-05
8406	3.64846168e-05
8407	3.648410049e-05
8408	3.648392268e-05
8409	3.648355153e-05
8410	3.648311738e-05
8411	3.648254331e-05
8412	3.648203571e-05
8413	3.648180685e-05
8414	3.648147309e-05
8415	3.648111408e-05
8416	3.648046464e-05
8417	3.647985071e-05
8418	3.647943386e-05
8419	3.647908584e-05
8420	3.647869545e-05
8421	3.647835207e-05
8422	3.647783111e-05
8423	3.647723489e-05
8424	3.647668603e-05
8425	3.647630138e-05
8426	3.647608867e-05
8427	3.647577161e-05
8428	3.647542314e-05
8429	3.647509351e-05
8430	3.647451382e-05
8431	3.647416341e-05
8432	3.647340565e-05
8433	3.647316447e-05
8434	3.647273733e-05
8435	3.647233712e-05
8436	3.647183673e-05
8437	3.647134361e-05
8438	3.647103382e-05
8439	3.64707406e-05
8440	3.64700254e-05
8441	3.646956692e-05
8442	3.646919046e-05
8443	3.646879067e-05
8444	3.646833505e-05
8445	3.646805495e-05
8446	3.646774289e-05
8447	3.646744047e-05
8448	3.646712599e-05
8449	3.646683748e-05
8450	3.646634765e-05
8451	3.646598814e-05
8452	3.646566578e-05
8453	3.646522555e-05
8454	3.64648582e-05
8455	3.64645901e-05
8456	3.646432394e-05
8457	3.646387846e-05
8458	3.646364408e-05
8459	3.646336777e-05
8460	3.646287126e-05
8461	3.646248486e-05
8462	3.646213153e-05
8463	3.646146165e-05
8464	3.646109332e-05
8465	3.646077213e-05
8466	3.646031872e-05
8467	3.64593038e-05
8468	3.64588374e-05
8469	3.645832181e-05
8470	3.645763062e-05
8471	3.645730255e-05
8472	3.645670034e-05
8473	3.645631413e-05
8474	3.645581501e-05
8475	3.645532156e-05
8476	3.64544808e-05
8477	3.645417148e-05
8478	3.645349103e-05
8479	3.645318016e-05
8480	3.645282672e-05
8481	3.645211092e-05
8482	3.645179109e-05
8483	3.645137326e-05
8484	3.645084194e-05
8485	3.645056037e-05
8486	3.644993123e-05
8487	3.644961294e-05
8488	3.644911891e-05
8489	3.644878372e-05
8490	3.644849202e-05
8491	3.644812361e-05
8492	3.644767174e-05
8493	3.644715729e-05
8494	3.644677128e-05
8495	3.644641095e-05
8496	3.644632201e-05
8497	3.644614458e-05
8498	3.644585927e-05
8499	3.644544876e-05
8500	3.644500687e-05
8501	3.644462205e-05
8502	3.644431978e-05
8503	3.644405602e-05
8504	3.644358037e-05
8505	3.644310006e-05
8506	3.644267754e-05
8507	3.644226428e-05
8508	3.644188707e-05
8509	3.644143734e-05
8510	3.644105292e-05
8511	3.644067656e-05
8512	3.644021054e-05
8513	3.643990615e-05
8514	3.643966716e-05
8515	3.64391371e-05
8516	3.643884424e-05
8517	3.643853433e-05
8518	3.643802661e-05
8519	3.643756998e-05
8520	3.643708011e-05
8521	3.643670791e-05
8522	3.643643392e-05
8523	3.643594362e-05
8524	3.643528905e-05
8525	3.643473152e-05
8526	3.643436923e-05
8527	3.643403269e-05
8528	3.643377685e-05
8529	3.643346027e-05
8530	3.64332386e-05
8531	3.643289846e-05
8532	3.643226318e-05
8533	3.643202946e-05
8534	3.64316357e-05
8535	3.643132984e-05
8536	3.643101578e-05
8537	3.643059972e-05
8538	3.643008673e-05
8539	3.642975783e-05
8540	3.64293467e-05
8541	3.64286963e-05
8542	3.642820664e-05
8543	3.642746308e-05
8544	3.642720189e-05
8545	3.642687602e-05
8546	3.6426627e-05
8547	3.64262438e-05
8548	3.64259087e-05
8549	3.642553537e-05
8550	3.642505529e-05
8551	3.642468203e-05
8552	3.642450287e-05
8553	3.642425931e-05
8554	3.64241487e-05
8555	3.642373815e-05
8556	3.642339713e-05
8557	3.64231027e-05
8558	3.642264663e-05
8559	3.642236481e-05
8560	3.642185147e-05
8561	3.642151921e-05
8562	3.642110125e-05
8563	3.642074013e-05
8564	3.642027469e-05
8565	3.641998735e-05
8566	3.641930803e-05
8567	3.641894526e-05
8568	3.641850368e-05
8569	3.641816376e-05
8570	3.641762221e-05
8571	3.641715243e-05
8572	3.641661765e-05
8573	3.641626631e-05
8574	3.641586742e-05
8575	3.641548047e-05
8576	3.641515764e-05
8577	3.641471479e-05
8578	3.641421167e-05
8579	3.641395921e-05
8580	3.641343737e-05
8581	3.641314307e-05
8582	3.641281939e-05
8583	3.641253098e-05
8584	3.641213186e-05
8585	3.641135251e-05
8586	3.641116914e-05
8587	3.641039525e-05
8588	3.641000248e-05
8589	3.64095171e-05
8590	3.640907629e-05
8591	3.640857203e-05
8592	3.640838497e-05
8593	3.640800168e-05
8594	3.640750499e-05
8595	3.640710345e-05
8596	3.640651222e-05
8597	3.640594633e-05
8598	3.640570595e-05
8599	3.64054224e-05
8600	3.640474307e-05
8601	3.6404458e-05
8602	3.640412441e-05
8603	3.640400502e-05
8604	3.640344959e-05
8605	3.640282671e-05
8606	3.640175892e-05
8607	3.640129628e-05
8608	3.640071581e-05
8609	3.639996295e-05
8610	3.639949373e-05
8611	3.639913404e-05
8612	3.639880201e-05
8613	3.639844975e-05
8614	3.639791437e-05
8615	3.639761228e-05
8616	3.639720714e-05
8617	3.639666963e-05
8618	3.639622596e-05
8619	3.639599288e-05
8620	3.639565906e-05
8621	3.639524163e-05
8622	3.639485729e-05
8623	3.639452583e-05
8624	3.639430041e-05
8625	3.63935432e-05
8626	3.639320189e-05
8627	3.639282168e-05
8628	3.639243257e-05
8629	3.639197279e-05
8630	3.639157652e-05
8631	3.639119382e-05
8632	3.639082055e-05
8633	3.639014506e-05
8634	3.638967727e-05
8635	3.638919522e-05
8636	3.638878942e-05
8637	3.638774251e-05
8638	3.638729978e-05
8639	3.638660842e-05
8640	3.638626854e-05
8641	3.638586635e-05
8642	3.638563064e-05
8643	3.638533325e-05
8644	3.638504936e-05
8645	3.638490931e-05
8646	3.638444586e-05
8647	3.638429116e-05
8648	3.638381824e-05
8649	3.63832301e-05
8650	3.638261593e-05
